"","Year","Scenario","OM","Rho","Frequency","HCR","SSBest","Fest","Catchest","Rest","X","F.FMSY","SSB.SSBMSY","SSBCI_Lower","SSBCI_Upper","FCI_Lower","FCI_Upper","CatchCI_Lower","CatchCI_Upper","RCI_Lower","RCI_Upper","SSB","F_full","Catchsim","R"
"1769",2029,25,2,"No rho-adjustment","Two year updates",1,784.1031,0.435591,126.1287,122093.7,539,0.718613661,1.163005356,749.1090495,831.4240497,0.446526752,0.458610577,119.0345853,131.7715507,104033.6646,135385.5019,788.2158695,0.452693211,124.8667769,120057.6377
"1770",2030,25,2,"No rho-adjustment","Two year updates",1,794.4922,0.4334805,128.3814,118379.2,540,0.716170753,1.161991496,748.7241593,834.4880079,0.445076701,0.460829102,121.1253194,137.5773605,104895.8447,130254.7048,786.513465,0.450672937,127.6185042,119034.1268
"1771",2031,25,2,"No rho-adjustment","Two year updates",1,801.322,0.4373992,129.1963,118751.3,541,0.716163884,1.072255283,762.0644938,845.011819,0.445076682,0.46083773,121.9167945,133.6764255,103764.1456,128797.0696,806.3593171,0.450680926,128.7871989,117355.1821
"1772",2032,25,2,"No rho-adjustment","Two year updates",1,784.1871,0.4334594,131.0485,115586.6,542,0.716911207,1.059009448,766.4022368,834.0011467,0.445005044,0.455292064,123.6391926,138.3708022,105062.8966,124862.6114,807.847221,0.451102532,130.8780803,113509.637
"1773",2033,25,2,"No rho-adjustment","Two year updates",1,769.8563,0.4313613,127.2213,115886.5,543,0.71691542,1.005480728,743.2175496,826.2063776,0.445013319,0.455287825,119.5262786,134.6621318,106279.2411,130122.8261,783.0605086,0.451103334,126.3842877,115994.1505
"1774",2034,25,2,"No rho-adjustment","Two year updates",1,767.5289,0.4402393,129.2296,114242.4,544,0.726290509,1.004090736,739.653801,805.4354897,0.451416136,0.465324258,124.6423238,136.540943,100274.8141,126321.1448,764.998362,0.457611783,129.7713002,112808.7542
"1775",2035,25,2,"No rho-adjustment","Two year updates",1,795.16545,0.4343325,125.3942,111872.6,545,0.726290686,1.219455948,730.2905935,811.4360375,0.451415905,0.465326546,119.7324919,132.1705406,100134.1484,119004.9802,763.1522769,0.457618981,126.3204401,109970.9415
"1776",2036,25,2,"No rho-adjustment","Two year updates",1,778.9543,0.4365921,129.4323,120210.8,546,0.728474827,1.213195272,753.0172382,835.3229989,0.449757252,0.464974899,121.7812129,139.4985506,103341.6752,132934.9585,791.2066599,0.45812647,129.7431475,116915.287
"1777",2037,25,2,"No rho-adjustment","Two year updates",1,799.2109,0.43388085,125.4115,122932.15,547,0.728475619,1.099761724,746.9670636,831.0265302,0.449749197,0.46496145,117.0785808,131.859931,112302.0547,135767.5978,785.1626936,0.458123261,122.9047602,123312.9747
"1778",2038,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,548,0.727621237,1.121671556,NA,NA,NA,NA,NA,NA,NA,NA,819.423098179293,0.457403540373183,128.7707305162,126278.088472042
"1779",2038,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,548,0.727621237,1.121671556,NA,NA,NA,NA,NA,NA,NA,NA,819.423098179293,0.457403540373183,128.7707305162,126278.088472042
"1780",2038,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,548,0.727621237,1.121671556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781",2038,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,548,0.727621237,1.121671556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782",2038,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,548,0.727621237,1.121671556,753.5820688,854.5256404,0.449157992,0.462701418,122.9986178,136.0762543,113161.937,138508.1333,819.423098179293,0.457403540373183,128.7707305162,126278.088472042
"1783",2038,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,548,0.727621237,1.121671556,753.5820688,854.5256404,0.449157992,0.462701418,122.9986178,136.0762543,113161.937,138508.1333,819.423098179293,0.457403540373183,128.7707305162,126278.088472042
"1784",2038,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,548,0.727621237,1.121671556,753.5820688,854.5256404,0.449157992,0.462701418,122.9986178,136.0762543,113161.937,138508.1333,NA,NA,NA,NA
"1785",2038,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,548,0.727621237,1.121671556,753.5820688,854.5256404,0.449157992,0.462701418,122.9986178,136.0762543,113161.937,138508.1333,NA,NA,NA,NA
"1786",2039,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,549,0.727609676,1.094659283,NA,NA,NA,NA,NA,NA,NA,NA,799.355641804197,0.457396272597356,125.598180565775,115926.625746248
"1787",2039,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,549,0.727609676,1.094659283,NA,NA,NA,NA,NA,NA,NA,NA,799.355641804197,0.457396272597356,125.598180565775,115926.625746248
"1788",2039,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,549,0.727609676,1.094659283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",2039,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,549,0.727609676,1.094659283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790",2039,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,549,0.727609676,1.094659283,757.8569855,844.4959055,0.449158051,0.462725325,119.8516833,132.4116959,104155.2571,127927.882,799.355641804197,0.457396272597356,125.598180565775,115926.625746248
"1791",2039,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,549,0.727609676,1.094659283,757.8569855,844.4959055,0.449158051,0.462725325,119.8516833,132.4116959,104155.2571,127927.882,799.355641804197,0.457396272597356,125.598180565775,115926.625746248
"1792",2039,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,549,0.727609676,1.094659283,757.8569855,844.4959055,0.449158051,0.462725325,119.8516833,132.4116959,104155.2571,127927.882,NA,NA,NA,NA
"1793",2039,25,2,"No rho-adjustment","Two year updates",1,NA,NA,NA,NA,549,0.727609676,1.094659283,757.8569855,844.4959055,0.449158051,0.462725325,119.8516833,132.4116959,104155.2571,127927.882,NA,NA,NA,NA
"1794",2040,25,NA,NA,NA,NA,NA,NA,NA,NA,550,0.723430602,1.094094026,NA,NA,NA,NA,NA,NA,NA,NA,783.804620058827,0.455157673631651,NA,108737.012704884
"1795",2040,25,NA,NA,NA,NA,NA,NA,NA,NA,550,0.723430602,1.094094026,NA,NA,NA,NA,NA,NA,NA,NA,783.804620058827,0.455157673631651,NA,108737.012704884
"1796",2040,25,NA,NA,NA,NA,NA,NA,NA,NA,550,0.723430602,1.094094026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797",2040,25,NA,NA,NA,NA,NA,NA,NA,NA,550,0.723430602,1.094094026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",2040,25,NA,NA,NA,NA,NA,NA,NA,NA,550,0.723430602,1.094094026,758.7004961,819.255339,0.448317347,0.464026249,NA,NA,100797.7952,119931.43,783.804620058827,0.455157673631651,NA,108737.012704884
"1799",2040,25,NA,NA,NA,NA,NA,NA,NA,NA,550,0.723430602,1.094094026,758.7004961,819.255339,0.448317347,0.464026249,NA,NA,100797.7952,119931.43,783.804620058827,0.455157673631651,NA,108737.012704884
"1800",2040,25,NA,NA,NA,NA,NA,NA,NA,NA,550,0.723430602,1.094094026,758.7004961,819.255339,0.448317347,0.464026249,NA,NA,100797.7952,119931.43,NA,NA,NA,NA
"1801",2040,25,NA,NA,NA,NA,NA,NA,NA,NA,550,0.723430602,1.094094026,758.7004961,819.255339,0.448317347,0.464026249,NA,NA,100797.7952,119931.43,NA,NA,NA,NA
"1802",2019,26,2,"No rho-adjustment","Two year updates",2,1275.316,0.5766218,314.06175,123760.85,551,1.051732788,2.461444345,946.191308,946.191308,0.588667436,0.600381967,310.2134509,315.9156249,113054.1803,136057.0229,946.191308,0.593771064,312.8601659,121439.4766
"1803",2020,26,2,"No rho-adjustment","Two year updates",2,985.686,0.604005,311.81615,112340.55,552,1.110552009,3.320948715,1276.410277,1276.548205,0.617622248,0.634795771,310.2250022,315.9178523,101256.6107,122449.1175,1276.460556,0.626978311,312.8674138,111899.4341
"1804",2021,26,2,"No rho-adjustment","Two year updates",2,711.56545,0.6034639,171.75645,123116.85,553,0.997014974,2.459713119,984.9134251,992.9603565,0.617632474,0.634797091,170.7482163,172.2497813,110441.0019,135819.0695,989.3156966,0.626972281,171.4633471,123159.8655
"1805",2022,26,2,"No rho-adjustment","Two year updates",2,637.3087,0.45328455,116.6179,114483.1,554,0.741896359,1.786027711,711.1829097,730.2508126,0.459714521,0.478015227,114.3602354,117.8477862,101969.4604,126594.3485,719.7717865,0.467225732,115.9154686,113603.5441
"1806",2023,26,2,"No rho-adjustment","Two year updates",2,642.4551,0.44942325,110.0239,111453.15,555,0.741907931,1.39612894,620.6443841,657.7667254,0.45970588,0.478031585,106.3946184,111.8621466,102366.9488,121443.0979,643.1670497,0.467234471,108.6424936,112843.0027
"1807",2024,26,2,"No rho-adjustment","Two year updates",2,697.907,0.42938305,96.892785,120140.65,556,0.700315963,1.383499334,613.555374,685.4712769,0.432567931,0.450587696,90.92342661,103.0045636,106524.6792,135121.0891,643.7996414,0.440238663,96.47206473,120925.2448
"1808",2025,26,2,"No rho-adjustment","Two year updates",2,738.5495,0.4237123,109.88335,110385.8,557,0.70032583,1.334845505,650.1698068,763.6291297,0.432560726,0.450585499,102.5636451,115.7010174,96376.48498,120911.1371,695.0242024,0.440244866,109.3974584,109517.5922
"1809",2026,26,2,"No rho-adjustment","Two year updates",2,751.13335,0.4277969,115.99605,113933.8,558,0.705302769,1.368233962,708.973865,780.3191648,0.436661301,0.450953269,107.4784013,123.4251521,102282.4957,127620.6127,741.0101017,0.443373513,115.8177603,114658.8256
"1810",2027,26,2,"No rho-adjustment","Two year updates",2,763.7841,0.426339,116.71645,109927,559,0.705307988,1.262938233,706.64105,801.0468462,0.436665479,0.450954749,110.4029672,124.8201582,98805.07984,121537.9357,749.1925862,0.443376793,116.3631194,108524.9194
"1811",2028,26,2,"No rho-adjustment","Two year updates",2,760.30815,0.4203912,122.29185,119316.5,560,0.694897205,1.269419151,729.5305837,799.0657989,0.429973414,0.441234776,113.6729971,128.4883198,108965.3332,134773.8091,762.7963108,0.436846301,121.6120885,121398.7808
"1812",2029,26,2,"No rho-adjustment","Two year updates",2,750.31305,0.41886025,119.24295,117523.85,561,0.694389196,1.153687458,725.3986904,809.7645719,0.429972535,0.441238948,113.6701351,126.6632497,106174.9901,128230.3423,767.9179033,0.436841812,120.0593783,118644.8239
"1813",2030,26,2,"No rho-adjustment","Two year updates",2,780.56125,0.41249385,122.35405,126260.85,562,0.680950194,1.134312036,714.6098107,817.4063989,0.421372408,0.436135148,114.7527668,128.6556012,111824.8517,138117.5749,756.4401951,0.4286515,120.8036279,126829.9676
"1814",2031,26,2,"No rho-adjustment","Two year updates",2,797.4844,0.4122853,118.9913,106624.95,563,0.680952752,1.037970383,750.3883858,835.0514095,0.421371265,0.436139263,112.3665634,124.3790873,95959.99936,114940.9911,795.2595877,0.428650207,117.7970758,105959.5398
"1815",2032,26,2,"No rho-adjustment","Two year updates",2,800.4512,0.41825715,124.95205,114464.2,564,0.68905867,1.08242615,754.2698094,866.9864498,0.426239663,0.441192252,116.3440568,133.2140533,104870.1391,128300.8856,797.0227077,0.433347856,125.0860887,115399.0765
"1816",2033,26,2,"No rho-adjustment","Two year updates",2,797.5852,0.4152716,123.99855,113098.65,565,0.689055944,1.021206702,755.435291,868.6384283,0.426231618,0.441186795,116.9985407,130.3798792,100102.9138,124101.6523,806.5365865,0.433340548,122.8753823,112012.9002
"1817",2034,26,2,"No rho-adjustment","Two year updates",2,766.54865,0.41922955,123.31755,124399.6,566,0.694373962,1.017700794,746.7572226,844.3277622,0.429374815,0.442275467,117.2679381,131.9236749,112460.9978,133670.7494,790.1795032,0.436997156,124.6755577,123477.816
"1818",2035,26,2,"No rho-adjustment","Two year updates",2,759.12225,0.41774995,116.6778,121829.7,567,0.694357307,1.181759966,724.6159744,811.023103,0.429375285,0.442276549,112.2529376,122.6635574,110032.43,133139.5326,772.2927185,0.437009043,117.1431606,118893.9134
"1819",2036,26,2,"No rho-adjustment","Two year updates",2,751.2288,0.40877205,118.5414,117158.15,568,0.682174631,1.178642851,716.8181403,804.4957195,0.421628384,0.435735352,112.4214482,125.5876194,105012.0293,128454.5338,759.9203642,0.428907685,119.06772,119564.7848
"1820",2037,26,2,"No rho-adjustment","Two year updates",2,767.6682,0.40801005,118.1028,114250.3,569,0.682193585,1.065300735,709.6874481,792.8960575,0.421635779,0.435733413,110.7640575,123.3841366,104695.3967,126877.3052,743.5357448,0.428904201,118.6671887,115225.7441
"1821",2038,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,570,0.685114762,1.118582085,NA,NA,NA,NA,NA,NA,NA,NA,764.530361063318,0.430853912058144,127.316659022184,110090.929424785
"1822",2038,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,570,0.685114762,1.118582085,NA,NA,NA,NA,NA,NA,NA,NA,764.530361063318,0.430853912058144,127.316659022184,110090.929424785
"1823",2038,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,570,0.685114762,1.118582085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824",2038,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,570,0.685114762,1.118582085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825",2038,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,570,0.685114762,1.118582085,716.9927125,807.9045194,0.423511762,0.438977343,115.5047147,132.3497952,99817.58794,121262.2898,764.530361063318,0.430853912058144,127.316659022184,110090.929424785
"1826",2038,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,570,0.685114762,1.118582085,716.9927125,807.9045194,0.423511762,0.438977343,115.5047147,132.3497952,99817.58794,121262.2898,764.530361063318,0.430853912058144,127.316659022184,110090.929424785
"1827",2038,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,570,0.685114762,1.118582085,716.9927125,807.9045194,0.423511762,0.438977343,115.5047147,132.3497952,99817.58794,121262.2898,NA,NA,NA,NA
"1828",2038,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,570,0.685114762,1.118582085,716.9927125,807.9045194,0.423511762,0.438977343,115.5047147,132.3497952,99817.58794,121262.2898,NA,NA,NA,NA
"1829",2039,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,571,0.685142249,1.105595849,NA,NA,NA,NA,NA,NA,NA,NA,772.254883837113,0.430861992213269,119.821398970308,117153.944425719
"1830",2039,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,571,0.685142249,1.105595849,NA,NA,NA,NA,NA,NA,NA,NA,772.254883837113,0.430861992213269,119.821398970308,117153.944425719
"1831",2039,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,571,0.685142249,1.105595849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832",2039,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,571,0.685142249,1.105595849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833",2039,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,571,0.685142249,1.105595849,741.2842476,814.9190393,0.423524661,0.438976534,112.5521669,126.249309,105025.7692,130780.2464,772.254883837113,0.430861992213269,119.821398970308,117153.944425719
"1834",2039,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,571,0.685142249,1.105595849,741.2842476,814.9190393,0.423524661,0.438976534,112.5521669,126.249309,105025.7692,130780.2464,772.254883837113,0.430861992213269,119.821398970308,117153.944425719
"1835",2039,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,571,0.685142249,1.105595849,741.2842476,814.9190393,0.423524661,0.438976534,112.5521669,126.249309,105025.7692,130780.2464,NA,NA,NA,NA
"1836",2039,26,2,"No rho-adjustment","Two year updates",2,NA,NA,NA,NA,571,0.685142249,1.105595849,741.2842476,814.9190393,0.423524661,0.438976534,112.5521669,126.249309,105025.7692,130780.2464,NA,NA,NA,NA
"1837",2040,26,NA,NA,NA,NA,NA,NA,NA,NA,572,0.68021644,1.118587823,NA,NA,NA,NA,NA,NA,NA,NA,771.855225621207,0.427855039999516,NA,110042.253753666
"1838",2040,26,NA,NA,NA,NA,NA,NA,NA,NA,572,0.68021644,1.118587823,NA,NA,NA,NA,NA,NA,NA,NA,771.855225621207,0.427855039999516,NA,110042.253753666
"1839",2040,26,NA,NA,NA,NA,NA,NA,NA,NA,572,0.68021644,1.118587823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840",2040,26,NA,NA,NA,NA,NA,NA,NA,NA,572,0.68021644,1.118587823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841",2040,26,NA,NA,NA,NA,NA,NA,NA,NA,572,0.68021644,1.118587823,732.6080247,823.3413753,0.421100429,0.434871607,NA,NA,96914.807,122981.8997,771.855225621207,0.427855039999516,NA,110042.253753666
"1842",2040,26,NA,NA,NA,NA,NA,NA,NA,NA,572,0.68021644,1.118587823,732.6080247,823.3413753,0.421100429,0.434871607,NA,NA,96914.807,122981.8997,771.855225621207,0.427855039999516,NA,110042.253753666
"1843",2040,26,NA,NA,NA,NA,NA,NA,NA,NA,572,0.68021644,1.118587823,732.6080247,823.3413753,0.421100429,0.434871607,NA,NA,96914.807,122981.8997,NA,NA,NA,NA
"1844",2040,26,NA,NA,NA,NA,NA,NA,NA,NA,572,0.68021644,1.118587823,732.6080247,823.3413753,0.421100429,0.434871607,NA,NA,96914.807,122981.8997,NA,NA,NA,NA
"1845",2019,27,2,"No rho-adjustment","Two year updates",3,1274.0485,0.57055935,312.1227,118539.05,573,1.05198168,2.461428267,946.191308,946.191308,0.585868728,0.598356332,309.6139476,315.0086905,107493.2109,128090.3917,946.191308,0.593911579,312.7440595,117870.9403
"1846",2020,27,2,"No rho-adjustment","Two year updates",3,984.4448,0.5963673,309.1409,125620.3,574,1.103824049,3.32078851,1276.376933,1276.500436,0.61319773,0.633370515,309.6051398,315.0032352,117767.6555,137125.1812,1276.439159,0.623179944,312.7410728,125853.7375
"1847",2021,27,2,"No rho-adjustment","Two year updates",3,716.48325,0.59744125,170.8405,115896.7,575,0.988715668,2.450312205,985.3796842,991.7692401,0.613210739,0.633355821,170.5717425,171.9896236,104906.7751,135563.16,988.8638713,0.623169565,171.2542218,115278.9207
"1848",2022,27,2,"No rho-adjustment","Two year updates",3,633.0752,0.4611451,120.9421,121595.2,576,0.763230087,1.780252933,708.3743578,726.6508339,0.471331191,0.492285718,118.9561136,122.1828239,109956.3538,135004.8852,717.0907063,0.480528356,120.4904116,122425.8903
"1849",2023,27,2,"No rho-adjustment","Two year updates",3,648.01485,0.4645719,113.86965,120565.3,577,0.76317972,1.396594121,619.3206256,658.7372772,0.471336857,0.492291623,111.1051384,117.9980184,109094.8288,132317.4839,635.0961992,0.480527874,114.3050869,118755.1744
"1850",2024,27,2,"No rho-adjustment","Two year updates",3,706.2459,0.44307625,99.46045,115838.75,578,0.730467715,1.385429598,613.5202202,688.1491025,0.451558516,0.466169367,93.17514023,104.6555562,106842.0669,126857.8273,653.8572161,0.459697119,100.9660879,115065.2571
"1851",2025,27,2,"No rho-adjustment","Two year updates",3,769.29685,0.4420296,111.7474,124651.25,579,0.730476566,1.324687406,667.8665497,755.3259,0.451551925,0.466178635,107.2163695,119.3727021,110617.4284,138970.466,714.0932421,0.459698964,112.8179541,122545.6367
"1852",2026,27,2,"No rho-adjustment","Two year updates",3,767.13715,0.44278185,124.0262,122193.6,580,0.733262032,1.404152378,708.0555411,803.9139202,0.452917705,0.4684492,116.7069784,130.4331335,109420.3948,137172.4859,769.9345141,0.461560457,124.3644444,120637.5151
"1853",2027,27,2,"No rho-adjustment","Two year updates",3,778.72055,0.44492145,125.4404,111929.15,581,0.733107383,1.267606487,735.9181577,803.5526855,0.452921578,0.468449125,117.7275176,132.2378353,103454.8675,124908.8779,775.277755,0.461564112,126.2082637,113665.6539
"1854",2028,27,2,"No rho-adjustment","Two year updates",3,798.6072,0.43822425,128.3577,110303.25,582,0.716103387,1.274487182,737.6462578,831.2811052,0.4446359,0.459616618,122.6393422,135.8951493,99376.01214,122794.9388,785.645447,0.450484729,128.279824,112081.771
"1855",2029,27,2,"No rho-adjustment","Two year updates",3,790.09665,0.435865,129.37575,111821.4,583,0.716104711,1.171563438,753.4086682,847.8502385,0.444642074,0.459618098,121.767479,137.9606943,99205.79472,124478.9056,802.1335675,0.450471699,131.2805765,114463.8689
"1856",2030,27,2,"No rho-adjustment","Two year updates",3,774.53575,0.4363314,129.54135,114916.4,584,0.722887378,1.166836243,751.3777002,839.3963646,0.445712064,0.46145022,123.7402955,140.1384132,102396.1921,126158.0438,799.552793,0.4544976,129.5794516,116222.038
"1857",2031,27,2,"No rho-adjustment","Two year updates",3,756.9453,0.4367975,126.5403,123717.85,585,0.722892353,1.042321168,740.610824,832.8527631,0.445705887,0.461443409,118.5809242,135.1886399,110945.3346,133089.6059,783.9596036,0.454485633,126.8457681,121833.6882
"1858",2032,27,2,"No rho-adjustment","Two year updates",3,762.16875,0.4389525,123.0049,104682.35,586,0.726139292,1.030879465,723.5280887,805.0506999,0.451394472,0.46448701,114.4101508,135.4894572,91339.36104,121843.5806,768.6835914,0.457258254,123.4225242,104661.0472
"1859",2033,27,2,"No rho-adjustment","Two year updates",3,746.52295,0.44337845,123.59555,113732.45,587,0.726140114,0.955743884,727.4215314,804.1037681,0.451393041,0.464487885,116.6393244,127.0622527,103979.9753,126872.3693,764.073521,0.457260991,122.4812297,114134.8523
"1860",2034,27,2,"No rho-adjustment","Two year updates",3,732.8978,0.4415224,123.2086,119264.3,588,0.733664528,0.948216346,704.266768,784.3454201,0.453900174,0.467294887,115.7990916,130.8112843,110104.8866,127449.09,743.4526681,0.461471701,121.9543762,119061.49
"1861",2035,27,2,"No rho-adjustment","Two year updates",3,720.4677,0.4392526,116.6662,118097.4,589,0.733675843,1.155609394,692.0053094,764.2612842,0.453889739,0.467298395,111.3443111,125.6145477,103993.6697,127074.1961,730.9606887,0.461490366,117.3726142,115272.5692
"1862",2036,27,2,"No rho-adjustment","Two year updates",3,751.7433,0.4392329,119.88695,112169.65,590,0.727600517,1.13877773,683.512208,766.6558084,0.44956002,0.464820208,111.1339707,127.7187853,101530.5966,125638.9315,724.1761905,0.457390515,120.1399723,112042.6344
"1863",2037,27,2,"No rho-adjustment","Two year updates",3,745.0153,0.44309355,117.4835,123408.95,591,0.727608292,1.059279818,693.3729511,789.837442,0.449562829,0.464821945,112.3322374,123.10794,115291.2393,138442.1495,748.5942145,0.457395403,117.0355548,126044.2227
"1864",2038,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,592,0.726639173,1.087671512,NA,NA,NA,NA,NA,NA,NA,NA,749.793672815473,0.456903723141667,126.247982589745,119970.455530115
"1865",2038,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,592,0.726639173,1.087671512,NA,NA,NA,NA,NA,NA,NA,NA,749.793672815473,0.456903723141667,126.247982589745,119970.455530115
"1866",2038,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,592,0.726639173,1.087671512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867",2038,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,592,0.726639173,1.087671512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868",2038,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,592,0.726639173,1.087671512,708.3213573,786.5124792,0.450481754,0.466803897,116.6492917,134.3141605,107439.6796,131280.1995,749.793672815473,0.456903723141667,126.247982589745,119970.455530115
"1869",2038,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,592,0.726639173,1.087671512,708.3213573,786.5124792,0.450481754,0.466803897,116.6492917,134.3141605,107439.6796,131280.1995,749.793672815473,0.456903723141667,126.247982589745,119970.455530115
"1870",2038,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,592,0.726639173,1.087671512,708.3213573,786.5124792,0.450481754,0.466803897,116.6492917,134.3141605,107439.6796,131280.1995,NA,NA,NA,NA
"1871",2038,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,592,0.726639173,1.087671512,708.3213573,786.5124792,0.450481754,0.466803897,116.6492917,134.3141605,107439.6796,131280.1995,NA,NA,NA,NA
"1872",2039,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,593,0.726641688,1.0834619,NA,NA,NA,NA,NA,NA,NA,NA,756.25803052542,0.456913301053918,118.713002777803,117983.311431985
"1873",2039,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,593,0.726641688,1.0834619,NA,NA,NA,NA,NA,NA,NA,NA,756.25803052542,0.456913301053918,118.713002777803,117983.311431985
"1874",2039,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,593,0.726641688,1.0834619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875",2039,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,593,0.726641688,1.0834619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876",2039,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,593,0.726641688,1.0834619,701.9067401,810.6370773,0.45047496,0.466793865,111.4728581,127.3935877,103286.3691,127129.7078,756.25803052542,0.456913301053918,118.713002777803,117983.311431985
"1877",2039,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,593,0.726641688,1.0834619,701.9067401,810.6370773,0.45047496,0.466793865,111.4728581,127.3935877,103286.3691,127129.7078,756.25803052542,0.456913301053918,118.713002777803,117983.311431985
"1878",2039,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,593,0.726641688,1.0834619,701.9067401,810.6370773,0.45047496,0.466793865,111.4728581,127.3935877,103286.3691,127129.7078,NA,NA,NA,NA
"1879",2039,27,2,"No rho-adjustment","Two year updates",3,NA,NA,NA,NA,593,0.726641688,1.0834619,701.9067401,810.6370773,0.45047496,0.466793865,111.4728581,127.3935877,103286.3691,127129.7078,NA,NA,NA,NA
"1880",2040,27,NA,NA,NA,NA,NA,NA,NA,NA,594,0.717296144,1.085165319,NA,NA,NA,NA,NA,NA,NA,NA,756.620592262585,0.451169696448762,NA,115365.542741433
"1881",2040,27,NA,NA,NA,NA,NA,NA,NA,NA,594,0.717296144,1.085165319,NA,NA,NA,NA,NA,NA,NA,NA,756.620592262585,0.451169696448762,NA,115365.542741433
"1882",2040,27,NA,NA,NA,NA,NA,NA,NA,NA,594,0.717296144,1.085165319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883",2040,27,NA,NA,NA,NA,NA,NA,NA,NA,594,0.717296144,1.085165319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884",2040,27,NA,NA,NA,NA,NA,NA,NA,NA,594,0.717296144,1.085165319,715.9292676,802.8131866,0.445327807,0.457789092,NA,NA,97419.64081,125675.3446,756.620592262585,0.451169696448762,NA,115365.542741433
"1885",2040,27,NA,NA,NA,NA,NA,NA,NA,NA,594,0.717296144,1.085165319,715.9292676,802.8131866,0.445327807,0.457789092,NA,NA,97419.64081,125675.3446,756.620592262585,0.451169696448762,NA,115365.542741433
