"","catch","Time","Scenario"
"59858",1203.70402572015,"Medium-term",21
"59859",2666.33565772043,"Medium-term",21
"59860",1551.03597881779,"Medium-term",21
"59861",1389.39311296164,"Medium-term",21
"59862",1557.84611096042,"Medium-term",21
"59863",2850.19993014875,"Medium-term",21
"59864",1598.11348200888,"Medium-term",21
"59865",910.171819403217,"Medium-term",21
"59866",1187.22013830781,"Medium-term",21
"59867",1469.52922673205,"Medium-term",21
"59868",601.642702775586,"Medium-term",21
"59869",1970.94565548385,"Medium-term",21
"59870",914.950399248893,"Medium-term",21
"59871",1079.70170503264,"Medium-term",21
"59872",1304.11345403564,"Medium-term",21
"59873",2173.75782652416,"Medium-term",21
"59874",1658.5400243321,"Medium-term",21
"59875",1676.93777492817,"Medium-term",21
"59876",1099.91407046865,"Medium-term",21
"59877",1368.79685476366,"Medium-term",21
"59878",1009.35176421261,"Long-term",21
"59879",993.375135971126,"Long-term",21
"59880",1272.8309018102,"Long-term",21
"59881",1319.64018809546,"Long-term",21
"59882",753.730360790801,"Long-term",21
"59883",1013.17406053438,"Long-term",21
"59884",1320.79372397222,"Long-term",21
"59885",1136.38162571304,"Long-term",21
"59886",1062.38169551571,"Long-term",21
"59887",1189.78989918953,"Long-term",21
"59888",1013.58779272183,"Long-term",21
"59889",864.583133402087,"Long-term",21
"59890",943.655239375878,"Long-term",21
"59891",1741.62571346599,"Long-term",21
"59892",1038.54998213612,"Long-term",21
"59893",1123.30172027386,"Long-term",21
"59894",946.833403022468,"Long-term",21
"59895",1121.22451302446,"Long-term",21
"59896",937.799103983493,"Long-term",21
"59897",1345.21685370731,"Long-term",21
"59898",1309.68381714826,"Long-term",21
"59899",1250.63720347662,"Long-term",21
"59900",1524.71083196748,"Long-term",21
"59901",1056.10427238402,"Long-term",21
"59902",1216.03121949335,"Long-term",21
"59903",1693.03843604397,"Long-term",21
"59904",832.899064730427,"Long-term",21
"59905",1027.37770131683,"Long-term",21
"59906",729.500348617714,"Long-term",21
"59907",1097.54556320974,"Long-term",21
"59908",765.672553275631,"Long-term",21
"59909",1920.10634613799,"Long-term",21
"59910",1017.99148566995,"Long-term",21
"59911",1131.21303629945,"Long-term",21
"59912",812.972588561215,"Long-term",21
"59913",846.894892029638,"Long-term",21
"59914",1196.97598855928,"Long-term",21
"59915",1029.33916253937,"Long-term",21
"59916",1473.58578398924,"Long-term",21
"59917",1120.60921985646,"Long-term",21
"59918",935.100994179819,"Long-term",21
"59919",954.451824115812,"Long-term",21
"59920",1255.79859791071,"Long-term",21
"59921",1114.37117840629,"Long-term",21
"59922",994.072623439729,"Long-term",21
"59923",1120.6756997028,"Long-term",21
"59924",1354.82755502374,"Long-term",21
"59925",1432.85102143661,"Long-term",21
"59926",919.699617005004,"Long-term",21
"59927",1213.34868934301,"Long-term",21
"59928",1154.10086734243,"Long-term",21
"59929",923.047914207551,"Long-term",21
"59930",1246.8958109443,"Long-term",21
"59931",1215.04481640398,"Long-term",21
"59932",1575.21772331634,"Long-term",21
"59933",851.969987258825,"Long-term",21
"59934",1159.01030656317,"Long-term",21
"59935",1357.69665923506,"Long-term",21
"59936",1020.3185447217,"Long-term",21
"59937",1422.90223472141,"Long-term",21
"59938",1037.99624964931,"Long-term",21
"59939",712.840902473324,"Long-term",21
"59940",1431.7957145815,"Long-term",21
"59941",1079.72083539656,"Long-term",21
"59942",958.903440926235,"Long-term",21
"59943",1364.97787333515,"Long-term",21
"59944",1140.76487732788,"Long-term",21
"59945",1121.45481337243,"Long-term",21
"59946",1853.16710158964,"Long-term",21
"59947",1484.42095598793,"Long-term",21
"59948",882.151948633825,"Long-term",21
"59949",903.700399822593,"Long-term",21
"59950",1073.16326669263,"Long-term",21
"59951",1812.89099477218,"Long-term",21
"59952",866.34235872777,"Long-term",21
"59953",977.25394092534,"Long-term",21
"59954",1024.06995578911,"Long-term",21
"59955",1176.83435971914,"Long-term",21
"59956",936.583530786034,"Long-term",21
"59957",927.719512851314,"Long-term",21
"59958",1260.03101406538,"Long-term",21
"59959",926.323510792558,"Long-term",21
"59960",1394.11950102353,"Long-term",21
"59961",741.403336050744,"Long-term",21
"59962",1169.60561996086,"Long-term",21
"59963",1286.57115983829,"Long-term",21
"59964",1271.5928383665,"Long-term",21
"59965",1553.81308146547,"Long-term",21
"59966",1387.25615327186,"Long-term",21
"59967",982.024787545091,"Long-term",21
"59968",1833.40885047103,"Long-term",21
"59969",1263.92645089227,"Long-term",21
"59970",1427.20205383013,"Long-term",21
"59971",1269.0243393552,"Long-term",21
"59972",1125.73109199973,"Long-term",21
"59973",1174.51917766168,"Long-term",21
"59974",827.584552732788,"Long-term",21
"59975",972.773289544507,"Long-term",21
"59976",946.348029077717,"Long-term",21
"59977",1850.8536861839,"Long-term",21
"59978",1390.05856399695,"Long-term",21
"59979",518.969443474198,"Long-term",21
"59980",1140.41651909409,"Long-term",21
"59981",1076.10315646242,"Long-term",21
"59982",1422.44546249304,"Long-term",21
"59983",1335.21297488798,"Long-term",21
"59984",1625.33203445398,"Long-term",21
"59985",1266.68285107491,"Long-term",21
"59986",1017.64764230578,"Long-term",21
"59987",1475.71075970242,"Long-term",21
"59988",1400.78670719596,"Long-term",21
"59989",1258.54884721497,"Long-term",21
"59990",1303.82636791002,"Long-term",21
"59991",1209.66498295943,"Long-term",21
"59992",1244.83182994502,"Long-term",21
"59993",840.327922972754,"Long-term",21
"59994",867.251976503545,"Long-term",21
"59995",1018.98842960337,"Long-term",21
"59996",1479.39957008061,"Long-term",21
"59997",624.146792594437,"Long-term",21
"59998",1268.295193137,"Long-term",21
"59999",1414.12876952451,"Long-term",21
"60000",1226.54385600214,"Long-term",21
"60001",1174.70203821967,"Long-term",21
"60002",701.949976974039,"Long-term",21
"60003",796.315289937747,"Long-term",21
"60004",1093.79572222319,"Long-term",21
"60005",1311.62260669241,"Long-term",21
"60006",1258.74028320965,"Long-term",21
"60007",673.915184235329,"Long-term",21
"60008",1383.38701621004,"Long-term",21
"60009",1445.53509943814,"Long-term",21
"60010",927.987521198569,"Long-term",21
"60011",1009.82447482401,"Long-term",21
"60012",1218.89791861421,"Long-term",21
"60013",893.148752989009,"Long-term",21
"60014",2127.70952804414,"Long-term",21
"60015",720.693210729191,"Long-term",21
"60016",1559.4783472663,"Long-term",21
"60017",834.493344622731,"Long-term",21
"60018",909.044413550768,"Long-term",21
"60019",901.525114159438,"Long-term",21
"60020",1336.97966170117,"Long-term",21
"60021",1278.42001737103,"Long-term",21
"60022",916.676707776639,"Long-term",21
"60023",717.422242241686,"Long-term",21
"60024",843.617197249497,"Long-term",21
"60025",796.353292552395,"Long-term",21
"60026",1118.06018959252,"Long-term",21
"60027",1733.22855071468,"Long-term",21
"60028",783.201478294311,"Long-term",21
"60029",1004.76949633937,"Long-term",21
"60030",1262.54189553738,"Long-term",21
"60031",907.802499087417,"Long-term",21
"60032",916.519788767333,"Long-term",21
"60033",1065.51574701339,"Long-term",21
"60034",915.066453880919,"Long-term",21
"60035",823.298877421868,"Long-term",21
"60036",949.973537378369,"Long-term",21
"60037",1122.75278473313,"Long-term",21
"60038",1122.28920654503,"Long-term",21
"60039",1235.37396626913,"Long-term",21
"60040",891.44342906186,"Long-term",21
"60041",1132.39072182635,"Long-term",21
"60042",959.217353163171,"Long-term",21
"60043",1294.70225962714,"Long-term",21
"60044",1332.08826828101,"Long-term",21
"60045",1267.12348022053,"Long-term",21
"60046",1948.86059695089,"Long-term",21
"60047",1016.53906090746,"Long-term",21
"60048",1766.89618034937,"Long-term",21
"60049",1246.61289960975,"Long-term",21
"60050",1486.5105421932,"Long-term",21
"60051",1096.20421334753,"Long-term",21
"60052",1023.92465891844,"Long-term",21
"60053",909.392857801258,"Long-term",21
"60054",1108.87256544277,"Long-term",21
"60055",931.809905841219,"Long-term",21
"60056",1516.13110290713,"Long-term",21
"60057",713.163502221398,"Long-term",21
"60058",852.732156487002,"Long-term",21
"60059",1061.55499430602,"Long-term",21
"60060",1093.55984968537,"Long-term",21
"60061",1398.3608301969,"Long-term",21
"60062",924.729901421267,"Long-term",21
"60063",974.535548934661,"Long-term",21
"60064",1175.79627698759,"Long-term",21
"60065",1581.33264366805,"Long-term",21
"60066",651.277299416076,"Long-term",21
"60067",840.298183374452,"Long-term",21
"60068",1114.69945146452,"Long-term",21
"60069",1088.5697253915,"Long-term",21
"60070",1164.07687650948,"Long-term",21
"60071",1377.99461114153,"Long-term",21
"60072",1354.377417226,"Long-term",21
"60073",1206.35884824666,"Long-term",21
"60074",750.846910156716,"Long-term",21
"60075",1292.79768714179,"Long-term",21
"60076",999.974263709713,"Long-term",21
"60077",981.162636252853,"Long-term",21
"60078",1255.50163138499,"Long-term",21
"60079",1665.12736566,"Long-term",21
"60080",1194.81480667683,"Long-term",21
"60081",1055.37823649264,"Long-term",21
"60082",918.581871281918,"Long-term",21
"60083",957.634605730099,"Long-term",21
"60084",762.847763257467,"Long-term",21
"60085",871.886449118682,"Long-term",21
"60086",1121.78315048263,"Long-term",21
"60087",1074.08854348508,"Long-term",21
"60088",1358.91166412503,"Long-term",21
"60089",1367.24541113739,"Long-term",21
"60090",904.779402987323,"Long-term",21
"60091",1333.9336046192,"Long-term",21
"60092",1276.31582829448,"Long-term",21
"60093",1279.78720287936,"Long-term",21
"60094",747.983421619239,"Long-term",21
"60095",767.472403348052,"Long-term",21
"60096",1135.23615803846,"Long-term",21
"60097",1499.67032640901,"Long-term",21
"60098",1569.91506865383,"Long-term",21
"60099",1038.93607988173,"Long-term",21
"60100",1347.40251145983,"Long-term",21
"60101",790.999991968009,"Long-term",21
"60102",1156.00789062592,"Long-term",21
"60103",1414.65304409746,"Long-term",21
"60104",2325.00390994887,"Long-term",21
"60105",1408.57901532618,"Long-term",21
"60106",1919.09033527434,"Long-term",21
"60107",1115.87635421804,"Long-term",21
"60108",1046.68003480233,"Long-term",21
"60109",1719.022241635,"Long-term",21
"60110",1025.46707257697,"Long-term",21
"60111",769.933403984017,"Long-term",21
"60112",965.35101875477,"Long-term",21
"60113",1452.79070949067,"Long-term",21
"60114",1280.28707168775,"Long-term",21
"60115",1066.91507545868,"Long-term",21
"60116",1491.7253258894,"Long-term",21
"60117",1208.02435613204,"Long-term",21
"60118",1020.53583487455,"Long-term",21
"60119",822.120163240917,"Long-term",21
"60120",1156.05298442135,"Long-term",21
"60121",1293.7841610131,"Long-term",21
"60122",1120.79385453153,"Long-term",21
"60123",1049.67114202165,"Long-term",21
"60124",675.882383762198,"Long-term",21
"60125",1087.48122553262,"Long-term",21
"60126",1986.41407546769,"Long-term",21
"60127",1498.92608949469,"Long-term",21
"60128",678.807031377701,"Long-term",21
"60129",769.910250766135,"Long-term",21
"60130",1015.90531030599,"Long-term",21
"60131",1117.17029275925,"Long-term",21
"60132",1290.36546017061,"Long-term",21
"60133",1013.33868394249,"Long-term",21
"60134",937.226367320015,"Long-term",21
"60135",911.613180730394,"Long-term",21
"60136",951.308113734399,"Long-term",21
"60137",1079.45122069019,"Long-term",21
"60138",1600.67350264937,"Long-term",21
"60139",1156.2388898864,"Long-term",21
"60140",986.940473327651,"Long-term",21
"60141",1080.59722563969,"Long-term",21
"60142",1520.64354343525,"Long-term",21
"60143",1328.85837746763,"Long-term",21
"60144",1060.31477622521,"Long-term",21
"60145",750.344230743614,"Long-term",21
"60146",800.913421701087,"Long-term",21
"60147",773.725612721863,"Long-term",21
"60148",1407.82787422289,"Long-term",21
"60149",1101.8016360675,"Long-term",21
"60150",1120.28158009862,"Long-term",21
"60151",665.262487939022,"Long-term",21
"60152",947.962380701097,"Long-term",21
"60153",1263.56323649257,"Long-term",21
"60154",1235.78107095977,"Long-term",21
"60155",1131.96442897134,"Long-term",21
"60156",1621.72574526553,"Long-term",21
"60157",828.340325856462,"Long-term",21
"60158",881.004905944155,"Long-term",21
"60159",1344.21369598141,"Long-term",21
"60160",1251.07540100051,"Long-term",21
"60161",1342.93474234592,"Long-term",21
"60162",1179.97303423349,"Long-term",21
"60163",1030.23502841491,"Long-term",21
"60164",1048.07406532942,"Long-term",21
"60165",1566.88795357064,"Long-term",21
"60166",1022.00481995166,"Long-term",21
"60167",1111.16432862151,"Long-term",21
"60168",952.539878862744,"Long-term",21
"60169",1007.83322521097,"Long-term",21
"60170",745.741635838855,"Long-term",21
"60171",831.675483423318,"Long-term",21
"60172",1460.26911803462,"Long-term",21
"60173",1331.65279834117,"Long-term",21
"60174",1083.69048102907,"Long-term",21
"60175",1068.49549088149,"Long-term",21
"60176",1061.30121747231,"Long-term",21
"60177",1089.62028125563,"Long-term",21
"60178",1084.9274281148,"Long-term",21
"60179",1489.47616560561,"Long-term",21
"60180",972.870158184143,"Long-term",21
"60181",1824.36315760368,"Long-term",21
"60182",790.159920359052,"Long-term",21
"60183",916.051069682005,"Long-term",21
"60184",1125.15246150687,"Long-term",21
"60185",869.26778899298,"Long-term",21
"60186",1010.88786027661,"Long-term",21
"60187",1243.62114700234,"Long-term",21
"60188",1032.48596972497,"Long-term",21
"60189",1169.40063911799,"Long-term",21
"60190",1455.36322382683,"Long-term",21
"60191",1083.93693844488,"Long-term",21
"60192",1092.21653634783,"Long-term",21
"60193",1049.91797763469,"Long-term",21
"60194",1118.3652240634,"Long-term",21
"60195",1158.98486216673,"Long-term",21
"60196",1040.38102298332,"Long-term",21
"60197",1253.83107414099,"Long-term",21
"60198",1375.45292105642,"Long-term",21
"60199",1369.61253273808,"Long-term",21
"60200",1084.22402185141,"Long-term",21
"60201",1150.36105379409,"Long-term",21
"60202",1350.23600280832,"Long-term",21
"60203",1276.06562439002,"Long-term",21
"60204",1429.87827306672,"Long-term",21
"60205",1073.75629750657,"Long-term",21
"60206",1506.65607835387,"Long-term",21
"60207",1395.48482454444,"Long-term",21
"60208",829.342218794116,"Long-term",21
"60209",1226.39077547775,"Long-term",21
"60210",1474.19824899989,"Long-term",21
"60211",1041.13694164877,"Long-term",21
"60212",804.28664739085,"Long-term",21
"60213",1186.31123595548,"Long-term",21
"60214",802.756743083209,"Long-term",21
"60215",1087.8360068,"Long-term",21
"60216",1046.33957884331,"Long-term",21
"60217",1142.51165894457,"Long-term",21
"60218",1621.11638057581,"Long-term",21
"60219",1120.65228318255,"Long-term",21
"60220",1142.00841771484,"Long-term",21
"60221",1385.48154019102,"Long-term",21
"60222",1462.43613535482,"Long-term",21
"60223",732.173070003055,"Long-term",21
"60224",812.101936370374,"Long-term",21
"60225",1129.28642519824,"Long-term",21
"60226",1165.91464942646,"Long-term",21
"60227",1185.55928924143,"Long-term",21
"60228",1304.0730033894,"Long-term",21
"60229",1302.92668321543,"Long-term",21
"60230",792.224504717961,"Long-term",21
"60231",962.609292027147,"Long-term",21
"60232",1245.7266207983,"Long-term",21
"60233",1611.90076541926,"Long-term",21
"60234",1205.72433161071,"Long-term",21
"60235",876.783699630129,"Long-term",21
"60236",906.031625652993,"Long-term",21
"60237",1272.7376877299,"Long-term",21
"60238",2035.1737278715,"Long-term",21
"60239",1540.3205908645,"Long-term",21
"60240",1318.73899509984,"Long-term",21
"60241",934.908402805371,"Long-term",21
"60242",1489.57373783477,"Long-term",21
"60243",1115.85416140896,"Long-term",21
"60244",1425.40203799433,"Long-term",21
"60245",1298.19783918312,"Long-term",21
"60246",991.779929997424,"Long-term",21
"60247",651.146995824344,"Long-term",21
"60248",833.990092269805,"Long-term",21
"60249",1184.6629001982,"Long-term",21
"60250",1270.92756964798,"Long-term",21
"60251",1011.03858059869,"Long-term",21
"60252",660.371867342115,"Long-term",21
"60253",736.698996594688,"Long-term",21
"60254",1245.3912788807,"Long-term",21
"60255",1004.16757894096,"Long-term",21
"60256",628.0324661338,"Long-term",21
"60257",783.2037180981,"Long-term",21
"60258",1375.6756616521,"Long-term",21
"60259",1098.92732060119,"Long-term",21
"60260",1169.87985557107,"Long-term",21
"60261",983.098713536273,"Long-term",21
"60262",1722.12357556695,"Long-term",21
"60263",1547.10858489458,"Long-term",21
"60264",842.952407297161,"Long-term",21
"60265",775.837031129163,"Long-term",21
"60266",1013.30805101368,"Long-term",21
"60267",1064.41904115426,"Long-term",21
"60268",1179.0367668402,"Long-term",21
"60269",804.010555496133,"Long-term",21
"60270",1296.11318041112,"Long-term",21
"60271",827.570160967929,"Long-term",21
"60272",1432.71076171354,"Long-term",21
"60273",1049.45151617779,"Long-term",21
"60274",938.012763962876,"Long-term",21
"60275",1075.57134121351,"Long-term",21
"60276",1413.40796509212,"Long-term",21
"60277",974.69315342047,"Long-term",21
"60278",951.436570504969,"Long-term",21
"60279",1146.4528650164,"Long-term",21
"60280",985.962860942604,"Long-term",21
"60281",846.18072010501,"Long-term",21
"60282",1093.31903605576,"Long-term",21
"60283",1207.80322388492,"Long-term",21
"60284",1163.92708033004,"Long-term",21
"60285",1082.62211112344,"Long-term",21
"60286",1509.50349468377,"Long-term",21
"60287",1931.39100569008,"Long-term",21
"60288",995.38344258564,"Long-term",21
"60289",1600.24232164695,"Long-term",21
"60290",1070.27753025177,"Long-term",21
"60291",1522.50608865416,"Long-term",21
"60292",1153.2463975173,"Long-term",21
"60293",1425.96380574757,"Long-term",21
"60294",1300.21164525884,"Long-term",21
"60295",1139.6799165092,"Long-term",21
"60296",937.482753520395,"Long-term",21
"60297",1231.30820734968,"Long-term",21
"60298",1027.09611501428,"Long-term",21
"60299",1366.15607116322,"Long-term",21
"60300",1263.50058653747,"Long-term",21
"60301",789.315081261815,"Long-term",21
"60302",1085.42643258965,"Long-term",21
"60303",1127.72146142224,"Long-term",21
"60304",1277.78971634929,"Long-term",21
"60305",978.914696743896,"Long-term",21
"60306",1038.09097013818,"Long-term",21
"60307",923.879971343405,"Long-term",21
"60308",1076.55803911889,"Long-term",21
"60309",1186.16579663249,"Long-term",21
"60310",1279.29789224762,"Long-term",21
"60311",1016.46732844946,"Long-term",21
"60312",858.559970030808,"Long-term",21
"60313",892.054014629548,"Long-term",21
"60314",929.522151159708,"Long-term",21
"60315",899.391679937114,"Long-term",21
"60316",1007.58537832476,"Long-term",21
"60317",1363.25323560202,"Long-term",21
"60318",1104.28003661589,"Long-term",21
"60319",1028.56207843863,"Long-term",21
"60320",1389.15175803498,"Long-term",21
"60321",1050.20380755599,"Long-term",21
"60322",1063.09667939653,"Long-term",21
"60323",1447.38666540974,"Long-term",21
"60324",962.738040804873,"Long-term",21
"60325",876.954662075408,"Long-term",21
"60326",1350.36474565391,"Long-term",21
"60327",1339.63474205274,"Long-term",21
"60328",1209.6744440337,"Long-term",21
"60329",1047.24278995873,"Long-term",21
"60330",1752.12905912983,"Long-term",21
"60331",1239.37943633125,"Long-term",21
"60332",1041.09578103516,"Long-term",21
"60333",1268.71749036577,"Long-term",21
"60334",911.431260242984,"Long-term",21
"60335",1078.03591013546,"Long-term",21
"60336",900.714793271531,"Long-term",21
"60337",775.859377862442,"Long-term",21
"60338",1193.68095279973,"Long-term",21
"60339",1204.34495447828,"Long-term",21
"60340",1222.67974112552,"Long-term",21
"60341",1042.27778658243,"Long-term",21
"60342",953.709548138355,"Long-term",21
"60343",989.435059691193,"Long-term",21
"60344",1047.51543147808,"Long-term",21
"60345",1117.13434595453,"Long-term",21
"60346",1544.19220200576,"Long-term",21
"60347",1306.41791736845,"Long-term",21
"60348",1114.51455143089,"Long-term",21
"60349",933.114650136824,"Long-term",21
"60350",895.388207000467,"Long-term",21
"60351",1161.85275070209,"Long-term",21
"60352",1158.2419186623,"Long-term",21
"60353",1027.24071426464,"Long-term",21
"60354",787.388024309475,"Long-term",21
"60355",892.583248646667,"Long-term",21
"60356",854.128905551663,"Long-term",21
"60357",1316.82461608397,"Long-term",21
"60358",917.114058962484,"Long-term",21
"60359",1021.61195618518,"Long-term",21
"60360",1579.05030233787,"Long-term",21
"60361",1350.74461604025,"Long-term",21
"60362",857.919017441507,"Long-term",21
"60363",1174.54363191783,"Long-term",21
"60364",1639.7459524126,"Long-term",21
"60365",988.133594300325,"Long-term",21
"60366",1411.15900717792,"Long-term",21
"60367",1672.27354658679,"Long-term",21
"60368",1380.98753413037,"Long-term",21
"60369",1036.20989626435,"Long-term",21
"60370",1107.10408340632,"Long-term",21
"60371",1379.706599638,"Long-term",21
"60372",1141.07070563356,"Long-term",21
"60373",1256.52047571875,"Long-term",21
"60374",1557.34237734715,"Long-term",21
"60375",694.267265539318,"Long-term",21
"60376",1299.72235967994,"Long-term",21
"60377",959.013667610939,"Long-term",21
"60378",930.900312890264,"Long-term",21
"60379",860.739235306778,"Long-term",21
"60380",963.455889632329,"Long-term",21
"60381",961.539138877934,"Long-term",21
"60382",1019.64383322424,"Long-term",21
"60383",1448.2531207688,"Long-term",21
"60384",1332.45674374628,"Long-term",21
"60385",1442.42403385152,"Long-term",21
"60386",803.594548549454,"Long-term",21
"60387",1220.60689220011,"Long-term",21
"60388",880.587610863546,"Long-term",21
"60389",975.227543216367,"Long-term",21
"60390",977.250020794632,"Long-term",21
"60391",1015.97803110707,"Long-term",21
"60392",1267.54620989078,"Long-term",21
"60393",1893.13576039778,"Long-term",21
"60394",802.136814250026,"Long-term",21
"60395",1475.00138387767,"Long-term",21
"60396",1355.3072043739,"Long-term",21
"60397",1020.70983345899,"Long-term",21
"60398",1076.1943660001,"Long-term",21
"60399",1487.95135188361,"Long-term",21
"60400",1491.48544880017,"Long-term",21
"60401",1128.39437573494,"Long-term",21
"60402",1511.46899087416,"Long-term",21
"60403",1075.47628238091,"Long-term",21
"60404",697.25802069163,"Long-term",21
"60405",1321.25565065904,"Long-term",21
"60406",957.828529271505,"Long-term",21
"60407",2188.94477986071,"Long-term",21
"60408",1075.283815616,"Long-term",21
"60409",1446.31937811781,"Long-term",21
"60410",1271.33358434089,"Long-term",21
"60411",1605.68689921161,"Long-term",21
"60412",1544.8647303668,"Long-term",21
"60413",962.71364106192,"Long-term",21
"60414",1249.75682366558,"Long-term",21
"60415",1074.87723895132,"Long-term",21
"60416",1141.81671423541,"Long-term",21
"60417",1268.24412036285,"Long-term",21
"60418",1329.7984355541,"Long-term",21
"60419",1176.61432064507,"Long-term",21
"60420",1227.9845677872,"Long-term",21
"60421",1302.20216035092,"Long-term",21
"60422",1093.39619128246,"Long-term",21
"60423",1419.30097857244,"Long-term",21
"60424",1211.64040825406,"Long-term",21
"60425",928.251245593812,"Long-term",21
"60426",1324.24994171579,"Long-term",21
"60427",802.723664505462,"Long-term",21
"60428",1218.15481765988,"Long-term",21
"60429",1447.21164530402,"Long-term",21
"60430",1157.4835867305,"Long-term",21
"60431",1213.39975729824,"Long-term",21
"60432",1375.58076405176,"Long-term",21
"60433",1650.62909389602,"Long-term",21
"60434",1792.42577907448,"Long-term",21
"60435",1142.7543037788,"Long-term",21
"60436",1663.87320190145,"Long-term",21
"60437",974.534470728878,"Long-term",21
"60438",780.987487374064,"Long-term",21
"60439",1045.68362295999,"Long-term",21
"60440",1072.88932514779,"Long-term",21
"60441",1396.83855853519,"Long-term",21
"60442",1255.85360985418,"Long-term",21
"60443",1190.81456876116,"Long-term",21
"60444",1097.59319236434,"Long-term",21
"60445",1315.07633553831,"Long-term",21
"60446",1218.21705730392,"Long-term",21
"60447",1566.05560469245,"Long-term",21
"60448",1051.15791127645,"Long-term",21
"60449",935.849957506045,"Long-term",21
"60450",1089.83059884859,"Long-term",21
"60451",778.5507494287,"Long-term",21
"60452",1008.17234031557,"Long-term",21
"60453",787.957202032642,"Long-term",21
"60454",962.333439065435,"Long-term",21
"60455",1276.25428894534,"Long-term",21
"60456",1017.45036955511,"Long-term",21
"60457",2435.17533120882,"Long-term",21
"60458",961.520816320769,"Long-term",21
"60459",1963.17381199206,"Long-term",21
"60460",745.397220807447,"Long-term",21
"60461",1673.03467743293,"Long-term",21
"60462",867.084479810093,"Long-term",21
"60463",835.677536697823,"Long-term",21
"60464",758.675780772881,"Long-term",21
"60465",1722.48263248703,"Long-term",21
"60466",1151.60962754565,"Long-term",21
"60467",1202.38626520826,"Long-term",21
"60468",960.049575121634,"Long-term",21
"60469",2362.18691404123,"Long-term",21
"60470",843.912454623808,"Long-term",21
"60471",844.61167460772,"Long-term",21
"60472",1301.02160037217,"Long-term",21
"60473",1138.01369515432,"Long-term",21
"60474",1239.70155213954,"Long-term",21
"60475",778.634374754826,"Long-term",21
"60476",1948.87432304065,"Long-term",21
"60477",1060.20785606444,"Long-term",21
"60478",1245.2161297461,"Long-term",21
"60479",1464.10188316816,"Long-term",21
"60480",1097.10785457844,"Long-term",21
"60481",745.603156545174,"Long-term",21
"60482",1200.51758021327,"Long-term",21
"60483",1340.68613508555,"Long-term",21
"60484",1038.18888737358,"Long-term",21
"60485",1802.8293320373,"Long-term",21
"60486",1500.32526200296,"Long-term",21
"60487",487.535897588863,"Long-term",21
"60488",1433.46990301343,"Long-term",21
"60489",1284.82356305568,"Long-term",21
"60490",1267.29933526207,"Long-term",21
"60491",989.525241424711,"Long-term",21
"60492",1284.0859450076,"Long-term",21
"60493",1460.76893130844,"Long-term",21
"60494",951.958822528575,"Long-term",21
"60495",1202.34401757459,"Long-term",21
"60496",854.090815152569,"Long-term",21
"60497",882.699246321872,"Long-term",21
"60498",1533.78448329242,"Long-term",21
"60499",1178.84352688187,"Long-term",21
"60500",866.676911138633,"Long-term",21
"60501",1039.52232724422,"Long-term",21
"60502",1251.17965025688,"Long-term",21
"60503",1122.24942808238,"Long-term",21
"60504",1433.82941240465,"Long-term",21
"60505",1358.54267444986,"Long-term",21
"60506",1485.07301944572,"Long-term",21
"60507",1580.91785634138,"Long-term",21
"60508",651.862066543138,"Long-term",21
"60509",871.734609025526,"Long-term",21
"60510",964.481844259959,"Long-term",21
"60511",1512.03695299593,"Long-term",21
"60512",1186.62257774223,"Long-term",21
"60513",1134.5279170073,"Long-term",21
"60514",880.354630520126,"Long-term",21
"60515",774.200317976385,"Long-term",21
"60516",1132.68964523133,"Long-term",21
"60517",1167.66486946125,"Long-term",21
"60518",978.435758028836,"Long-term",21
"60519",2027.15606813937,"Long-term",21
"60520",1674.58487379851,"Long-term",21
"60521",900.307383977806,"Long-term",21
"60522",690.886685372063,"Long-term",21
"60523",1180.94803911597,"Long-term",21
"60524",1049.39737148706,"Long-term",21
"60525",892.655291313007,"Long-term",21
"60526",1077.21468647317,"Long-term",21
"60527",1694.78862441275,"Long-term",21
"60528",1487.84592544333,"Long-term",21
"60529",1045.6957233498,"Long-term",21
"60530",1783.01823544993,"Long-term",21
"60531",1175.48358637679,"Long-term",21
"60532",952.155526255678,"Long-term",21
"60533",1229.80368212492,"Long-term",21
"60534",1125.94838387099,"Long-term",21
"60535",1229.28141353695,"Long-term",21
"60536",1986.96536704179,"Long-term",21
"60537",1123.99908545812,"Long-term",21
"60538",997.346971575679,"Long-term",21
"60539",1246.59557622329,"Long-term",21
"60540",896.040784969512,"Long-term",21
"60541",1760.77282570306,"Long-term",21
"60542",992.255860955119,"Long-term",21
"60543",1017.79026044377,"Long-term",21
"60544",1219.7159559622,"Long-term",21
"60545",1085.89833749844,"Long-term",21
"60546",1116.82679381416,"Long-term",21
"60547",1078.63902231665,"Long-term",21
"60548",880.612869744121,"Long-term",21
"60549",1469.11736823858,"Long-term",21
"60550",1354.21142573873,"Long-term",21
"60551",1109.26652044397,"Long-term",21
"60552",1105.34492856832,"Long-term",21
"60553",783.329543240153,"Long-term",21
"60554",1506.35924205866,"Long-term",21
"60555",1078.33306662998,"Long-term",21
"60556",1068.45227480768,"Long-term",21
"60557",874.408533103527,"Long-term",21
"60558",1043.79866180438,"Long-term",21
"60559",1389.22700172395,"Long-term",21
"60560",1476.83673703727,"Long-term",21
"60561",1041.7256219065,"Long-term",21
"60562",1059.7678757281,"Long-term",21
"60563",1458.14159096541,"Long-term",21
"60564",979.283629551337,"Long-term",21
"60565",972.703745616323,"Long-term",21
"60566",1486.01721320159,"Long-term",21
